system,test_index,clip_uid,release_session_id,benchmark_label,fault_mode,score
near_only,233,asd3dp_s0019_clip0000046,asd3dp_s0019,normal,none,1.7496861219406128
near_only,234,asd3dp_s0019_clip0000048,asd3dp_s0019,normal,none,1.5509337186813354
near_only,235,asd3dp_s0019_clip0000049,asd3dp_s0019,normal,none,1.7834330797195435
near_only,236,asd3dp_s0019_clip0000050,asd3dp_s0019,normal,none,1.7060879468917847
near_only,237,asd3dp_s0019_clip0000052,asd3dp_s0019,normal,none,1.7163068056106567
near_only,238,asd3dp_s0019_clip0000053,asd3dp_s0019,normal,none,1.8759682178497314
near_only,239,asd3dp_s0019_clip0000054,asd3dp_s0019,normal,none,1.8675960302352905
near_only,240,asd3dp_s0019_clip0000056,asd3dp_s0019,normal,none,2.1477556228637695
near_only,241,asd3dp_s0019_clip0000057,asd3dp_s0019,normal,none,1.7818067073822021
near_only,242,asd3dp_s0019_clip0000059,asd3dp_s0019,normal,none,1.7479060888290405
near_only,243,asd3dp_s0019_clip0000060,asd3dp_s0019,normal,none,1.671099066734314
near_only,244,asd3dp_s0019_clip0000062,asd3dp_s0019,normal,none,1.5318478345870972
near_only,245,asd3dp_s0019_clip0000063,asd3dp_s0019,normal,none,1.7865190505981445
near_only,246,asd3dp_s0019_clip0000064,asd3dp_s0019,normal,none,1.5488860607147217
near_only,247,asd3dp_s0019_clip0000066,asd3dp_s0019,normal,none,1.693997859954834
near_only,248,asd3dp_s0019_clip0000067,asd3dp_s0019,normal,none,1.7004709243774414
near_only,249,asd3dp_s0019_clip0000069,asd3dp_s0019,normal,none,1.5665572881698608
near_only,250,asd3dp_s0019_clip0000070,asd3dp_s0019,normal,none,1.561112642288208
near_only,251,asd3dp_s0019_clip0000071,asd3dp_s0019,normal,none,1.605872631072998
near_only,252,asd3dp_s0019_clip0000073,asd3dp_s0019,normal,none,1.6850205659866333
near_only,253,asd3dp_s0019_clip0000074,asd3dp_s0019,normal,none,1.7219873666763306
near_only,254,asd3dp_s0019_clip0000075,asd3dp_s0019,normal,none,1.5123696327209473
near_only,255,asd3dp_s0019_clip0000077,asd3dp_s0019,normal,none,1.509612798690796
near_only,256,asd3dp_s0019_clip0000078,asd3dp_s0019,normal,none,1.7041281461715698
near_only,257,asd3dp_s0019_clip0000079,asd3dp_s0019,normal,none,1.41422438621521
near_only,258,asd3dp_s0019_clip0000081,asd3dp_s0019,normal,none,1.2844852209091187
near_only,259,asd3dp_s0019_clip0000082,asd3dp_s0019,normal,none,1.4784318208694458
near_only,260,asd3dp_s0019_clip0000083,asd3dp_s0019,normal,none,1.4467686414718628
near_only,261,asd3dp_s0019_clip0000085,asd3dp_s0019,normal,none,1.4319909811019897
near_only,262,asd3dp_s0019_clip0000086,asd3dp_s0019,normal,none,1.4715420007705688
near_only,263,asd3dp_s0019_clip0000087,asd3dp_s0019,normal,none,1.149884819984436
near_only,264,asd3dp_s0019_clip0000089,asd3dp_s0019,normal,none,1.396952748298645
near_only,265,asd3dp_s0019_clip0000091,asd3dp_s0019,normal,none,1.3196536302566528
near_only,266,asd3dp_s0019_clip0000092,asd3dp_s0019,normal,none,1.3641036748886108
near_only,267,asd3dp_s0019_clip0000093,asd3dp_s0019,normal,none,1.3830552101135254
near_only,268,asd3dp_s0019_clip0000095,asd3dp_s0019,normal,none,1.4868195056915283
near_only,269,asd3dp_s0019_clip0000096,asd3dp_s0019,normal,none,1.4953031539916992
near_only,270,asd3dp_s0019_clip0000097,asd3dp_s0019,normal,none,1.3757543563842773
near_only,271,asd3dp_s0019_clip0000098,asd3dp_s0019,normal,none,1.5061620473861694
near_only,272,asd3dp_s0019_clip0000100,asd3dp_s0019,normal,none,1.7786182165145874
near_only,273,asd3dp_s0019_clip0000102,asd3dp_s0019,normal,none,1.7265360355377197
near_only,274,asd3dp_s0019_clip0000103,asd3dp_s0019,normal,none,1.6329994201660156
near_only,275,asd3dp_s0019_clip0000104,asd3dp_s0019,normal,none,1.6181402206420898
near_only,276,asd3dp_s0019_clip0000105,asd3dp_s0019,normal,none,1.682383418083191
near_only,277,asd3dp_s0019_clip0000107,asd3dp_s0019,normal,none,1.7958471775054932
near_only,278,asd3dp_s0019_clip0000108,asd3dp_s0019,normal,none,1.5978807210922241
near_only,279,asd3dp_s0019_clip0000110,asd3dp_s0019,normal,none,1.8450405597686768
near_only,280,asd3dp_s0019_clip0000111,asd3dp_s0019,normal,none,1.9983665943145752
near_only,281,asd3dp_s0019_clip0000112,asd3dp_s0019,normal,none,2.1399405002593994
near_only,282,asd3dp_s0019_clip0000114,asd3dp_s0019,normal,none,1.948807716369629
near_only,283,asd3dp_s0019_clip0000115,asd3dp_s0019,normal,none,2.1810660362243652
near_only,284,asd3dp_s0019_clip0000116,asd3dp_s0019,normal,none,1.5612494945526123
near_only,285,asd3dp_s0019_clip0000118,asd3dp_s0019,normal,none,1.6330554485321045
near_only,286,asd3dp_s0019_clip0000119,asd3dp_s0019,normal,none,1.7810786962509155
near_only,287,asd3dp_s0019_clip0000121,asd3dp_s0019,normal,none,1.6680282354354858
near_only,288,asd3dp_s0019_clip0000122,asd3dp_s0019,normal,none,1.9035104513168335
near_only,289,asd3dp_s0019_clip0000123,asd3dp_s0019,normal,none,1.8353389501571655
near_only,290,asd3dp_s0019_clip0000125,asd3dp_s0019,normal,none,1.6992411613464355
near_only,291,asd3dp_s0019_clip0000126,asd3dp_s0019,normal,none,1.6040186882019043
near_only,292,asd3dp_s0019_clip0000127,asd3dp_s0019,normal,none,1.5537744760513306
near_only,293,asd3dp_s0019_clip0000129,asd3dp_s0019,normal,none,1.4019030332565308
near_only,294,asd3dp_s0019_clip0000130,asd3dp_s0019,normal,none,1.851578950881958
near_only,295,asd3dp_s0019_clip0000132,asd3dp_s0019,normal,none,2.535562515258789
near_only,296,asd3dp_s0019_clip0000133,asd3dp_s0019,normal,none,2.7468409538269043
near_only,297,asd3dp_s0019_clip0000135,asd3dp_s0019,normal,none,2.2581639289855957
near_only,298,asd3dp_s0019_clip0000136,asd3dp_s0019,normal,none,1.9798870086669922
near_only,299,asd3dp_s0019_clip0000137,asd3dp_s0019,normal,none,2.1312665939331055
residual_view,300,asd3dp_s0020_clip0000026,asd3dp_s0020,anomaly,belt_tension_abnormal,2.609200954437256
residual_view,301,asd3dp_s0020_clip0000040,asd3dp_s0020,anomaly,belt_tension_abnormal,2.664036750793457
residual_view,302,asd3dp_s0020_clip0000068,asd3dp_s0020,anomaly,belt_tension_abnormal,2.4844532012939453
residual_view,303,asd3dp_s0020_clip0000082,asd3dp_s0020,anomaly,belt_tension_abnormal,2.6028671264648438
residual_view,304,asd3dp_s0020_clip0000095,asd3dp_s0020,anomaly,belt_tension_abnormal,2.4295272827148438
residual_view,305,asd3dp_s0020_clip0000127,asd3dp_s0020,anomaly,belt_tension_abnormal,2.4328725337982178
residual_view,306,asd3dp_s0020_clip0000142,asd3dp_s0020,anomaly,belt_tension_abnormal,2.1366758346557617
residual_view,307,asd3dp_s0020_clip0000158,asd3dp_s0020,anomaly,belt_tension_abnormal,2.265934705734253
residual_view,308,asd3dp_s0020_clip0000175,asd3dp_s0020,anomaly,belt_tension_abnormal,2.7008519172668457
residual_view,309,asd3dp_s0021_clip0000030,asd3dp_s0021,anomaly,belt_tension_abnormal,2.2888357639312744
residual_view,310,asd3dp_s0021_clip0000048,asd3dp_s0021,anomaly,belt_tension_abnormal,2.5368049144744873
residual_view,311,asd3dp_s0021_clip0000053,asd3dp_s0021,anomaly,belt_tension_abnormal,2.3772988319396973
residual_view,312,asd3dp_s0021_clip0000071,asd3dp_s0021,anomaly,belt_tension_abnormal,2.438584327697754
residual_view,313,asd3dp_s0021_clip0000098,asd3dp_s0021,anomaly,belt_tension_abnormal,2.6230549812316895
residual_view,314,asd3dp_s0021_clip0000115,asd3dp_s0021,anomaly,belt_tension_abnormal,2.1535487174987793
residual_view,315,asd3dp_s0021_clip0000133,asd3dp_s0021,anomaly,belt_tension_abnormal,2.2437198162078857
residual_view,316,asd3dp_s0021_clip0000147,asd3dp_s0021,anomaly,belt_tension_abnormal,2.303018569946289
residual_view,317,asd3dp_s0021_clip0000158,asd3dp_s0021,anomaly,belt_tension_abnormal,2.3011162281036377
residual_view,318,asd3dp_s0022_clip0000009,asd3dp_s0022,anomaly,belt_tension_abnormal,2.379284620285034
residual_view,319,asd3dp_s0022_clip0000031,asd3dp_s0022,anomaly,belt_tension_abnormal,2.3799948692321777
residual_view,320,asd3dp_s0022_clip0000054,asd3dp_s0022,anomaly,belt_tension_abnormal,2.4749832153320312
residual_view,321,asd3dp_s0022_clip0000067,asd3dp_s0022,anomaly,belt_tension_abnormal,2.173872947692871
residual_view,322,asd3dp_s0022_clip0000092,asd3dp_s0022,anomaly,belt_tension_abnormal,2.3875975608825684
residual_view,323,asd3dp_s0022_clip0000100,asd3dp_s0022,anomaly,belt_tension_abnormal,2.168334722518921
residual_view,324,asd3dp_s0022_clip0000120,asd3dp_s0022,anomaly,belt_tension_abnormal,2.289132595062256
residual_view,325,asd3dp_s0022_clip0000149,asd3dp_s0022,anomaly,belt_tension_abnormal,2.2086899280548096
residual_view,326,asd3dp_s0022_clip0000159,asd3dp_s0022,anomaly,belt_tension_abnormal,2.4716038703918457
residual_view,327,asd3dp_s0023_clip0000019,asd3dp_s0023,anomaly,belt_tension_abnormal,3.177745819091797
residual_view,328,asd3dp_s0023_clip0000033,asd3dp_s0023,anomaly,belt_tension_abnormal,2.6848018169403076
residual_view,329,asd3dp_s0023_clip0000054,asd3dp_s0023,anomaly,belt_tension_abnormal,2.249187707901001
residual_view,330,asd3dp_s0023_clip0000066,asd3dp_s0023,anomaly,belt_tension_abnormal,2.387859582901001
residual_view,331,asd3dp_s0023_clip0000097,asd3dp_s0023,anomaly,belt_tension_abnormal,2.160888910293579
residual_view,332,asd3dp_s0023_clip0000108,asd3dp_s0023,anomaly,belt_tension_abnormal,2.2541024684906006
residual_view,333,asd3dp_s0023_clip0000128,asd3dp_s0023,anomaly,belt_tension_abnormal,2.315335512161255
residual_view,334,asd3dp_s0023_clip0000143,asd3dp_s0023,anomaly,belt_tension_abnormal,2.2206437587738037
residual_view,335,asd3dp_s0023_clip0000161,asd3dp_s0023,anomaly,belt_tension_abnormal,2.522545337677002
residual_view,336,asd3dp_s0024_clip0000019,asd3dp_s0024,anomaly,belt_tension_abnormal,3.0425148010253906
residual_view,337,asd3dp_s0024_clip0000034,asd3dp_s0024,anomaly,belt_tension_abnormal,2.130614995956421
residual_view,338,asd3dp_s0024_clip0000049,asd3dp_s0024,anomaly,belt_tension_abnormal,2.015799045562744
residual_view,339,asd3dp_s0024_clip0000082,asd3dp_s0024,anomaly,belt_tension_abnormal,2.079681158065796
residual_view,340,asd3dp_s0024_clip0000089,asd3dp_s0024,anomaly,belt_tension_abnormal,1.7849639654159546
residual_view,341,asd3dp_s0024_clip0000122,asd3dp_s0024,anomaly,belt_tension_abnormal,2.0249640941619873
residual_view,342,asd3dp_s0024_clip0000147,asd3dp_s0024,anomaly,belt_tension_abnormal,2.1343894004821777
residual_view,343,asd3dp_s0024_clip0000166,asd3dp_s0024,anomaly,belt_tension_abnormal,2.811800003051758
residual_view,344,asd3dp_s0025_clip0000021,asd3dp_s0025,anomaly,belt_tension_abnormal,3.1914827823638916
residual_view,345,asd3dp_s0025_clip0000041,asd3dp_s0025,anomaly,belt_tension_abnormal,2.257559061050415
residual_view,346,asd3dp_s0025_clip0000052,asd3dp_s0025,anomaly,belt_tension_abnormal,2.1677682399749756
residual_view,347,asd3dp_s0025_clip0000076,asd3dp_s0025,anomaly,belt_tension_abnormal,2.290140390396118
residual_view,348,asd3dp_s0025_clip0000095,asd3dp_s0025,anomaly,belt_tension_abnormal,2.3425209522247314
residual_view,349,asd3dp_s0025_clip0000117,asd3dp_s0025,anomaly,belt_tension_abnormal,1.9876134395599365
residual_view,350,asd3dp_s0025_clip0000144,asd3dp_s0025,anomaly,belt_tension_abnormal,2.5054354667663574
residual_view,351,asd3dp_s0025_clip0000155,asd3dp_s0025,anomaly,belt_tension_abnormal,2.4103872776031494
residual_view,352,asd3dp_s0026_clip0000020,asd3dp_s0026,anomaly,belt_tension_abnormal,2.8223514556884766
residual_view,353,asd3dp_s0026_clip0000052,asd3dp_s0026,anomaly,belt_tension_abnormal,3.0286917686462402
residual_view,354,asd3dp_s0026_clip0000066,asd3dp_s0026,anomaly,belt_tension_abnormal,2.9325156211853027
residual_view,355,asd3dp_s0026_clip0000079,asd3dp_s0026,anomaly,belt_tension_abnormal,2.9744985103607178
residual_view,356,asd3dp_s0026_clip0000115,asd3dp_s0026,anomaly,belt_tension_abnormal,2.5145998001098633
residual_view,357,asd3dp_s0026_clip0000122,asd3dp_s0026,anomaly,belt_tension_abnormal,2.532982587814331
residual_view,358,asd3dp_s0026_clip0000140,asd3dp_s0026,anomaly,belt_tension_abnormal,2.2594034671783447
residual_view,359,asd3dp_s0026_clip0000173,asd3dp_s0026,anomaly,belt_tension_abnormal,2.9178340435028076
residual_view,360,asd3dp_s0027_clip0000032,asd3dp_s0027,anomaly,belt_tension_abnormal,2.8919339179992676
residual_view,361,asd3dp_s0027_clip0000039,asd3dp_s0027,anomaly,belt_tension_abnormal,2.7320525646209717
residual_view,362,asd3dp_s0027_clip0000073,asd3dp_s0027,anomaly,belt_tension_abnormal,2.7660014629364014
residual_view,363,asd3dp_s0027_clip0000092,asd3dp_s0027,anomaly,belt_tension_abnormal,2.527120351791382
residual_view,364,asd3dp_s0027_clip0000097,asd3dp_s0027,anomaly,belt_tension_abnormal,2.770470380783081
residual_view,365,asd3dp_s0027_clip0000132,asd3dp_s0027,anomaly,belt_tension_abnormal,2.865192413330078
residual_view,366,asd3dp_s0027_clip0000143,asd3dp_s0027,anomaly,belt_tension_abnormal,2.8402493000030518
residual_view,367,asd3dp_s0027_clip0000173,asd3dp_s0027,anomaly,belt_tension_abnormal,3.2193472385406494
residual_view,368,asd3dp_s0028_clip0000025,asd3dp_s0028,anomaly,belt_tension_abnormal,3.1935954093933105
residual_view,369,asd3dp_s0028_clip0000035,asd3dp_s0028,anomaly,belt_tension_abnormal,2.948535680770874
residual_view,370,asd3dp_s0028_clip0000058,asd3dp_s0028,anomaly,belt_tension_abnormal,2.970245361328125
residual_view,371,asd3dp_s0028_clip0000068,asd3dp_s0028,anomaly,belt_tension_abnormal,2.9812417030334473
residual_view,372,asd3dp_s0028_clip0000100,asd3dp_s0028,anomaly,belt_tension_abnormal,2.6152758598327637
residual_view,373,asd3dp_s0028_clip0000120,asd3dp_s0028,anomaly,belt_tension_abnormal,2.7086400985717773
residual_view,374,asd3dp_s0028_clip0000130,asd3dp_s0028,anomaly,belt_tension_abnormal,2.8568992614746094
residual_view,375,asd3dp_s0028_clip0000151,asd3dp_s0028,anomaly,belt_tension_abnormal,3.0538856983184814
residual_view,376,asd3dp_s0029_clip0000010,asd3dp_s0029,anomaly,belt_tension_abnormal,2.7726919651031494
residual_view,377,asd3dp_s0029_clip0000068,asd3dp_s0029,anomaly,belt_tension_abnormal,1.902570366859436
residual_view,378,asd3dp_s0029_clip0000098,asd3dp_s0029,anomaly,belt_tension_abnormal,1.9688469171524048
residual_view,379,asd3dp_s0029_clip0000135,asd3dp_s0029,anomaly,belt_tension_abnormal,1.8074058294296265
residual_view,380,asd3dp_s0029_clip0000183,asd3dp_s0029,anomaly,belt_tension_abnormal,1.708045482635498
residual_view,381,asd3dp_s0029_clip0000195,asd3dp_s0029,anomaly,belt_tension_abnormal,2.164848566055298
residual_view,382,asd3dp_s0029_clip0000264,asd3dp_s0029,anomaly,belt_tension_abnormal,2.2436671257019043
residual_view,383,asd3dp_s0029_clip0000293,asd3dp_s0029,anomaly,belt_tension_abnormal,2.9741649627685547
residual_view,384,asd3dp_s0030_clip0000021,asd3dp_s0030,anomaly,belt_tension_abnormal,3.565575122833252
residual_view,385,asd3dp_s0030_clip0000062,asd3dp_s0030,anomaly,belt_tension_abnormal,1.9911532402038574
residual_view,386,asd3dp_s0030_clip0000086,asd3dp_s0030,anomaly,belt_tension_abnormal,1.7852309942245483
residual_view,387,asd3dp_s0030_clip0000127,asd3dp_s0030,anomaly,belt_tension_abnormal,1.8187086582183838
residual_view,388,asd3dp_s0030_clip0000177,asd3dp_s0030,anomaly,belt_tension_abnormal,1.9819397926330566
residual_view,389,asd3dp_s0030_clip0000231,asd3dp_s0030,anomaly,belt_tension_abnormal,1.9513781070709229
residual_view,390,asd3dp_s0030_clip0000237,asd3dp_s0030,anomaly,belt_tension_abnormal,1.8862212896347046
residual_view,391,asd3dp_s0030_clip0000283,asd3dp_s0030,anomaly,belt_tension_abnormal,2.16520094871521
residual_view,392,asd3dp_s0031_clip0000026,asd3dp_s0031,anomaly,belt_tension_abnormal,2.9155635833740234
residual_view,393,asd3dp_s0031_clip0000052,asd3dp_s0031,anomaly,belt_tension_abnormal,2.784580945968628
residual_view,394,asd3dp_s0031_clip0000095,asd3dp_s0031,anomaly,belt_tension_abnormal,2.632016897201538
residual_view,395,asd3dp_s0031_clip0000130,asd3dp_s0031,anomaly,belt_tension_abnormal,2.562418222427368
residual_view,396,asd3dp_s0031_clip0000167,asd3dp_s0031,anomaly,belt_tension_abnormal,2.9384946823120117
residual_view,397,asd3dp_s0031_clip0000220,asd3dp_s0031,anomaly,belt_tension_abnormal,2.7357277870178223
residual_view,398,asd3dp_s0031_clip0000250,asd3dp_s0031,anomaly,belt_tension_abnormal,2.9502921104431152
residual_view,399,asd3dp_s0031_clip0000267,asd3dp_s0031,anomaly,belt_tension_abnormal,2.5784060955047607
residual_view,400,asd3dp_s0032_clip0000025,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,3.216886520385742
residual_view,401,asd3dp_s0032_clip0000037,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.6841329336166382
residual_view,402,asd3dp_s0032_clip0000052,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.6151717901229858
residual_view,403,asd3dp_s0032_clip0000073,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.774718999862671
residual_view,404,asd3dp_s0032_clip0000084,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.5999252796173096
residual_view,405,asd3dp_s0032_clip0000099,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.6721099615097046
residual_view,406,asd3dp_s0032_clip0000121,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.5560657978057861
residual_view,407,asd3dp_s0032_clip0000129,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,2.003936767578125
residual_view,408,asd3dp_s0032_clip0000151,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.399697184562683
residual_view,409,asd3dp_s0032_clip0000169,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.9582549333572388
residual_view,410,asd3dp_s0032_clip0000179,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.4992291927337646
residual_view,411,asd3dp_s0032_clip0000199,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.625152587890625
residual_view,412,asd3dp_s0032_clip0000208,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.7322555780410767
residual_view,413,asd3dp_s0032_clip0000226,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.4562665224075317
residual_view,414,asd3dp_s0032_clip0000246,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.9722481966018677
residual_view,415,asd3dp_s0032_clip0000261,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.7961742877960205
residual_view,416,asd3dp_s0032_clip0000281,asd3dp_s0032,anomaly,extruder_cogging_or_no_extrusion,1.9627127647399902
residual_view,417,asd3dp_s0033_clip0000015,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,2.3729641437530518
residual_view,418,asd3dp_s0033_clip0000016,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.062361717224121
residual_view,419,asd3dp_s0033_clip0000017,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.251004695892334
residual_view,420,asd3dp_s0033_clip0000019,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.69741153717041
residual_view,421,asd3dp_s0033_clip0000021,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.349809169769287
residual_view,422,asd3dp_s0033_clip0000022,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.5377514362335205
residual_view,423,asd3dp_s0033_clip0000023,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.9311296939849854
residual_view,424,asd3dp_s0033_clip0000025,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.718597173690796
residual_view,425,asd3dp_s0033_clip0000027,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.556704521179199
residual_view,426,asd3dp_s0033_clip0000028,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.452887535095215
residual_view,427,asd3dp_s0033_clip0000029,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.440943956375122
residual_view,428,asd3dp_s0033_clip0000031,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.5967729091644287
residual_view,429,asd3dp_s0033_clip0000032,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.8873300552368164
residual_view,430,asd3dp_s0033_clip0000034,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.256781816482544
residual_view,431,asd3dp_s0033_clip0000035,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.1115689277648926
residual_view,432,asd3dp_s0033_clip0000037,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,3.1345229148864746
residual_view,433,asd3dp_s0033_clip0000038,asd3dp_s0033,anomaly,extruder_cogging_or_no_extrusion,2.828619956970215
residual_view,434,asd3dp_s0038_clip0000008,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.675313711166382
residual_view,435,asd3dp_s0038_clip0000017,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.6816797256469727
residual_view,436,asd3dp_s0038_clip0000024,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.53196120262146
residual_view,437,asd3dp_s0038_clip0000029,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.735186815261841
residual_view,438,asd3dp_s0038_clip0000043,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.980473756790161
residual_view,439,asd3dp_s0038_clip0000049,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,3.14668869972229
residual_view,440,asd3dp_s0038_clip0000062,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.855750560760498
residual_view,441,asd3dp_s0038_clip0000072,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.674542188644409
residual_view,442,asd3dp_s0038_clip0000080,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.774996757507324
residual_view,443,asd3dp_s0038_clip0000094,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.6918442249298096
residual_view,444,asd3dp_s0038_clip0000096,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.563378095626831
residual_view,445,asd3dp_s0038_clip0000104,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.5357489585876465
residual_view,446,asd3dp_s0038_clip0000114,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.50054931640625
residual_view,447,asd3dp_s0038_clip0000131,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.4724433422088623
residual_view,448,asd3dp_s0038_clip0000135,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.4785211086273193
residual_view,449,asd3dp_s0038_clip0000143,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,2.6015889644622803
residual_view,450,asd3dp_s0038_clip0000160,asd3dp_s0038,anomaly,extruder_cogging_or_no_extrusion,3.326359272003174
residual_view,451,asd3dp_s0039_clip0000009,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.477551221847534
residual_view,452,asd3dp_s0039_clip0000016,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.5390143394470215
residual_view,453,asd3dp_s0039_clip0000022,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.360959053039551
residual_view,454,asd3dp_s0039_clip0000034,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.4776835441589355
residual_view,455,asd3dp_s0039_clip0000040,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.409534215927124
residual_view,456,asd3dp_s0039_clip0000049,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.6294517517089844
residual_view,457,asd3dp_s0039_clip0000058,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.463512420654297
residual_view,458,asd3dp_s0039_clip0000073,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.3517262935638428
residual_view,459,asd3dp_s0039_clip0000081,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.228430986404419
residual_view,460,asd3dp_s0039_clip0000085,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.4285802841186523
residual_view,461,asd3dp_s0039_clip0000098,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.5510623455047607
residual_view,462,asd3dp_s0039_clip0000112,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.51884388923645
residual_view,463,asd3dp_s0039_clip0000119,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.7152202129364014
residual_view,464,asd3dp_s0039_clip0000124,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.5233166217803955
residual_view,465,asd3dp_s0039_clip0000132,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.6857309341430664
residual_view,466,asd3dp_s0039_clip0000144,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.6574416160583496
residual_view,467,asd3dp_s0039_clip0000151,asd3dp_s0039,anomaly,extruder_cogging_or_no_extrusion,2.682814598083496
residual_view,468,asd3dp_s0040_clip0000001,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.70607852935791
residual_view,469,asd3dp_s0040_clip0000017,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4423341751098633
residual_view,470,asd3dp_s0040_clip0000020,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4250264167785645
residual_view,471,asd3dp_s0040_clip0000030,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.3310658931732178
residual_view,472,asd3dp_s0040_clip0000047,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4909396171569824
residual_view,473,asd3dp_s0040_clip0000057,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.421506404876709
residual_view,474,asd3dp_s0040_clip0000060,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.215134859085083
residual_view,475,asd3dp_s0040_clip0000075,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.432569980621338
residual_view,476,asd3dp_s0040_clip0000085,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4680545330047607
residual_view,477,asd3dp_s0040_clip0000097,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.4737329483032227
residual_view,478,asd3dp_s0040_clip0000100,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.7917065620422363
residual_view,479,asd3dp_s0040_clip0000108,asd3dp_s0040,anomaly,extruder_cogging_or_no_extrusion,2.872180461883545
